content,score,clean_content
Duolingo sangat membantu mengasah kemampuan berbahasa. Di duolingo kita dapat berlatih bahasa dengan bebas dan banyak pilihan bahasa yg diberikan. Penyajian latihan berbahasa yang sangat mudah dipahami dan dipelajari membuat kita yang sebagai pemula mampu beradaptasi dengan materi yang diberikan. Itu sebabnya saya menyukai aplikasi ini yang memiliki project project yang fleksibel dan amat sangat membantu. THANK YOU DUOLINGO!,5,sangat bantu asah mampu bahasa di kita dapat latih dengan bebas dan banyak beri saji mudah paham ajar buat bagai mula adaptasi materi itu sebab saya suka ini milik project fleksibel amat thank you
"Aplikasinya bagus, oke, bisa buat belajar banyak bahasa secara bersamaan!! Tapi maaf saya beri bintang 4, karena setelah mengerjakan latihan² itu waktu mau saya submit malah lemot sekali, sudah saya tunggu selama 2 menit juga masih loading. Mohon perbaikannya!! Jadi kalau mau mengerjakan latihan² lain, saya harus keluar dari aplikasi dulu baru masuk lagi. Cukup merepotkan.",4,bagus oke bisa buat ajar banyak bahasa cara sama tapi maaf saya beri bintang karena telah latihan2 itu waktu mau submit malah lot sekali sudah lama menit juga masih loading mohon baik jadi kalau lain harus keluar dari dulu baru masuk lagi cukup repot
membantu banget ada latihan speaking nya juga saat ini belum nemu bug bantuu saya banget dlu saya sering dapet nilai b inggris di bawah 60 setelah pakai apk ini nilai nya bertambah dan sana sekali belum turun di bawah 89 makasii banget karena cara bicara saya berubah jadi lebih bagus Thank You Duolingo ⭐⭐⭐⭐⭐,5,bantu banget ada latih speaking juga saat ini belum nemu bug bantuu saya dlu sering dapet nilai inggris di bawah telah tambah dan sana sekali turun makasii karena cara ubah jadi lebih bagus thank you
"Aplikasi nya sangat bagus, saya merasa tertarik saat melihat iklan aplikasi ini, lalu saya mencoba mendownload nya dan ternyata aplikasi ini benar"" luar biasa, animasi dan cara pembelajaran sangat seru. Jujur berkat aplikasi ini saya menjadi semangat belajar banyak bahasa di dunia. Thanks DUOLINGO",5,sangat bagus saya rasa tarik saat iklan ini lalu coba mendownload dan nyata benar luar biasa animasi cara ajar seru jujur berkat jadi semangat banyak bahasa di dunia thanks
duolingo bagusss banget tapi saya kesulitan membagi waktu sy untuk latihan jadi sering kali terulang dari awal. itu bagus untuk menguji org agar konsisten tapi disatu sisi sulit kalau sedang sibuk :) gapapa sih beda org beda masalah tapi bintang 4 dlu ya terimakasih duolingo benar2 sangat membantu! ❤️,4,bagus banget tapi saya sulit bagi waktu sy untuk latih jadi sering kali ulang dari awal itu uji org agar konsisten satu sisi kalau sedang sibuk gapapa beda masalah bintang dlu ya terimakasih benar2 sangat bantu
Bagus sekali mendukung mode berbayar dan mode gratis. Sangat membantu bagi kalangan yg kurang mampu. Tentu saja ada minusnya bagi yg mengunakan mode gratisan. Tetapi dengan adanya mode gratis ini dengan secara tidak langsung aplikasi ini memikirkan bahwa rakyat yg kurang mampu bisa belajar bahasa inggris juga.,5,bagus sekali mode bayar dan gratis sangat bantu bagi kalang kurang mampu tentu saja ada minus mengunakan tetapi dengan ini cara tidak langsung pikir bahwa bisa ajar bahasa inggris juga
Aplikasi ini sangat membantu untuk mempelajari bahasa. Terdapat banyak macam bahasa dan kamu bisa pilih sesuai kebutuhan. Fitur fiturnya sangat seru dan ketika belajar juga terasa seperti bermain. Dan yang pasti itu sangat menyenangkan. Ayo download dan kamu tidak akan menyesal.😊😊😊,5,ini sangat bantu untuk ajar bahasa dapat banyak macam dan kamu bisa sesuai butuh fitur fiturnya seru ketika juga asa seperti main pasti itu senang ayo tidak akan sesal
"Aplikasi ini sangat membantu untuk melatih skill bahasa asing saya. Dengan aplikasi ini saya lebih enjoy dalam belajar dan mempelajari kata-kata baru. Disekolah pun saya menjadi salah satu siswa yang pintar berbahasa Inggris, bahkan nilai bahasa Inggris saya selalu bagus. Thanks Duolingo!",4,ini sangat bantu untuk latih skill bahasa saya dengan lebih enjoy dalam ajar dan katakata baru seko pun jadi salah satu siswa pintar inggris bahkan nilai selalu bagus thanks
"luar biasa! dengan aplikasi ini, saya bisa mempelajari bahasa asing sebanyak yang saya inginkan dimana dan kapan saja. tidak perlu les mahal mahal, tak perlu tugas menumpuk seperti di sekolah juga. hanya perlu sering sering buka aplikasinya dan juga niat^^! gamenya yang menarik dan karakter karakter dengan suara unik membuat aplikasi ini semakin menarik.",5,luar biasa dengan ini saya bisa ajar bahasa banyak ingin mana dan kapan saja tidak perlu les mahal tak tugas tumpuk seperti di sekolah juga hanya sering buka niat gamenya tarik karakter unik buat makin
"Aplikasi yang sangat bagus, bisa belajar kosa kata bahasa inggris di setiap hari nya dengan mudah dan menyenangkan, dan bisa mengucapkan kata sesuai suara yg benar. tapi satu sisi kenapa ada percakapan seperti di sisipkan LGBT. itu sangat di sayangkan. tolong di hilangkan",5,sangat bagus bisa ajar kosa kata bahasa inggris di tiap hari dengan mudah dan senang ucap sesuai benar tapi satu sisi kenapa ada cakap seperti sisip lgbt itu sayang tolong hilang
"Sudah bagus, tapi waktu belajar tiba tiba animasinya ato gambar orangnya gak gerak sama sekali, kek aneh aja biasa nya kek animasi gitu, dan gak waktu belajar doang tapi waktu udh selesai juga animasi nya gak gerak gitu jadi aku kasih nilai 4 dulu karena bug itu",4,sudah bagus tapi waktu ajar tiba animasi ato gambar orang tidak gerak sama sekali kek aneh biasa gitu dan doang udh selesai juga jadi aku kasih nilai dulu karena bug itu
"Saya kecewa gak bisa belajar di duolingo lagi, karena masalah jaringan ga mau terkoneksi aplikasinya sama jaringannya, padahal aplikasi ini enak banget buat belajar bahasa. Semenjak update kemaren tiba tiba jadi gini, secepatnya di perbaiki duolingo aku pengen belajar lagi.",2,saya kecewa tidak bisa ajar di lagi karena masalah ga mau koneksi sama padahal ini enak banget buat bahasa semenjak update kemaren tiba jadi gin cepat baik aku ken
"Aplikasi nya sangat bagus,dan banyak pilihan juga untuk memelajari bahasa tapi duolingo terkadang banyak iklan nya jadi mohon iklan nya dikurangi ,tetapi aplikasi nya bagus kok , makanya mulai sekarang download aplikasi ini sekarang agar anda bisa memahami berbagai bahasa mulai dari bahasa inggris sampai dengan bahasa lain nya",5,sangat bagusdan banyak juga untuk ajar bahasa tapi terkadang iklan jadi mohon rang tetapi bagus kok makanya mulai sekarang ini agar anda bisa paham bagai dari inggris sampai dengan lain
"Assalamualaikum, nama aku keyla. Umurku 11 tahun. Aku suka game ini. Bisa belajar berbagai bahasa.jadi,aku bisa belajar deh dirumah. Cuman,menurut aku yang menganggu, harus pakai data. Semoga devoloper mainnya bisa offline kan jadi enak. Itu saja saran aku. Makasih💖😘",5,assalamualaikum nama aku keyla umur tahun suka game ini bisa ajar bagai bahasajadiaku cumanmenurut menganggu harus data moga devoloper main offline kan jadi enak itu saja saran makasih
"aplikasi belajar yang menurutku ini sangat bermanfaat sekali, enaknya pake aplikasi ini walaupun kita gapunya hati tak Terhingga, kita bisa menambah hati nya itu dengan berlatih sehingga kita dapat mengingat materi sebelumnya",5,ajar turut ini sangat manfaat sekali enak pake walaupun kita gapunya hati tak hingga bisa tambah itu dengan latih sehingga dapat ingat materi belum
Saya sudah 1 tahun lebih menggunakan Duolinggo dan cukup membantu untuk membentuk kebiasaan belajar bahasa. Tolong lebih banyak lagi akses belajar dari bahasa indonesia dan untuk pembayaran bagi yg sudah streak lebih dari 1 tahun mohon diberi diskon penguna setia,5,saya sudah tahun lebih guna duolinggo dan cukup bantu untuk bentuk biasa ajar bahasa tolong banyak lagi akses dari bayar bagi streak mohon beri diskon penguna setia
Kok skrng ga bisa pake photo profile sih? cuma bsa pake avatar ga kaya dulu. Aplikasi yang bagus lebih bagus lagi kalo bisa belajar b. jepang dengan translatenya b. indonesia biar ga bingung. Karena b.inggrisnya jg masih latihan. Terima kasih.,3,kok skrng ga bisa pake photo profile cuma bsa avatar kaya dulu bagus lebih lagi kalau ajar jepang dengan translatenya bingung karena binggrisnya jg masih latih terima kasih
"Refill hati nya lama dan xpny sangat sedikit. Akhir2 ini juga lag banget kyk udh dipencet tapi gamau ke halaman yg di pencet. Lalu bagian belajar yang utk suara suka ga berfungsi banget, padahal saya sudah benar pengucapan. Ini sebenarnya aplikasi belajar apa?!! Masa iya pakai hati untuk belajar? Sangat tidak memaksimalkan aplikasi! Orang mau belajar juga jadi susah, apalagi dibatasi. Bodoh sekali. Aplikasi belajar sampah!",1,refill hati lama dan xpny sangat sedikit akhir2 ini juga lag banget kyk udh pencet tapi gamau ke halaman di lalu bagi ajar untuk suka ga fungsi padahal saya sudah benar ucap apa masa tidak maksimal orang mau jadi susah apalagi batas bodoh sekali sampah
"Alhamdulillah game nya bagus ko untuk pemula, saran untuk develop, tingkatkan lagi kenyamanan dan fasilitas pembantu agar apklikasi ini lebih perfek, dan membuat orang minat untuk mendownloadnya",4,alhamdulillah game bagus ko untuk mula saran develop tingkat lagi nyaman dan fasilitas bantu agar apklikasi ini lebih perfek buat orang minat mendownloadnya
"Please ini latihan buat dapet tambahan nyawa kok nggak bisa sih, saya kan kaum mending mending, langganan premuim nya mahal buat saya, gems nya juga dapetnya dikit dikit banget buat beli nyawa, terus nyawanya juga lama banget dapetnya, 1 nyawa masak 4 jam sih :"", terus itu nyawa kurang 1 sama sisa 1 harga nya juga sama, mengesedih",4,please ini latih buat dapet tambah nyawa kok nggak bisa saya kan kaum mending langgan premuim mahal gems juga dapetnya dikit banget beli terus lama masak jam itu kurang sama sisa harga sedih
"seru banget kalo belajar bahasa inggris mending disini aja gampang dan mudah dimengerti bagi anak² SD,saya masih SD dan saya suka mata pelajaran bahasa inggris, terimakasih duolingo sudah mengajar anak² yg kesusahan untuk belajar bahasa❤️‍🩹🫶🫀",5,seru banget kalau ajar bahasa inggris mending sini gampang dan mudah erti bagi anak2 sdsaya masih sd saya suka terimakasih sudah susah untuk
Menurut ku duolinggo cocok untuk belajar bahasa asing seperti ada di aplikasi tapi sering terjadi iklan saat belajar jadi saya sedikit terganggu. 🙏💕,5,turut ku duolinggo cocok untuk ajar bahasa seperti ada di tapi sering jadi iklan saat saya sedikit ganggu
Aku lebih suka jika ketika aku ingin belajar bahasa lain selain bahasa Inggris penutur bahasa nya bisa bahas Indonesia tidak hanya Inggris jadi yang tadinya aku ingin belajar bahasa Arab jadi harus belajar bahasa Inggris kan lama... Terus... Untuk yang lain lainnya udah bagus cepat menyerap sih cuma ya itu tadi kalo bisa penutur nya gk hanya bahasa Inggris saja... Cara mempelajari nya juga seru aku suka semoga cepat di ubah ya...,4,aku lebih suka jika ketika ingin ajar bahasa lain selain inggris tutur bisa bahas tidak hanya jadi tadi arab harus kan lama terus untuk udah bagus cepat serap cuma ya itu kalau gk saja cara juga seru moga di ubah
"aplikasi nya membantu banget, bangus dan menyenangkan, kayak permainan, seru..,, aku belajar b. Inggris jadi asik dan ga bosen.. pokoknya berguna banget.......💐💐💐💖💖💖💖 Makasih developer atas aplikasinya,, saya jadi semangat belajar❤️❤️❤️...",5,bantu banget bangus dan senang kayak main seru aku ajar inggris jadi asik ga bosen pokok guna makasih developer atas saya semangat
Duolingo ini sangat membantu karena penjelasan nya sangat jelas dan mudah dipahami. Dan juga membuat belajar semakin seru karena bisa belajar sambil bermain,5,ini sangat bantu karena jelas dan mudah paham juga buat ajar makin seru bisa sambil main
aplikasi ini sangat membantu dan sangat mudah penggunaan nya. Disini kita dapat belajar berbagai macam bahasa. Metode belajar pun sangat menyenangkan dan mudah.,5,ini sangat bantu dan mudah guna sini kita dapat ajar bagai macam bahasa metode pun senang
lumayan lah aplikasi nya bagus walaupun agak susah😌tapi gk papa aku suka kok aplikasi nya oh ya semoga ada update. saya mau update ditambah kan malaysia karena saya pengen banget mabar sama bestie ku yang dari malaysia dan dia bisa bahasa Indonesia🇮🇩 (maaf kalo gk jelas😟),5,lumayan lah bagus walaupun agak susahtapi gk papa aku suka kok oh ya moga ada update saya mau tambah kan malaysia karena ken banget mabar sama bestie ku dari dan dia bisa bahasa maaf kalau jelas
"ini game + buat pembelajaran sihh ini jg bnyk bgt bhsa dri negara manapun bnyk bgt pilihannya, belajar serasa main game mn gratis lagi !! buruan download dn beri rating 5+ biar duolingo lebih smgt dn bisa mengembangkan apk nya! ayo belajar bahasa dri negara manapun brsma duolingo!!",5,ini game buat ajar sihh jg bnyk bgt bhsa dri negara mana serasa main mn gratis lagi buru dn beri rating lebih smgt bisa kembang ayo bahasa brsma
"Bintang 4 dulu yaa, soalnya itu ada beberapa kendala. Seperti saat sedang menjawab tiba-tiba gak bisa pencet apa"" dan harus keluar terus mengulangi lagi. Tapi lainnya udah bagus sih, seru banget deh pokoknya...",4,bintang dulu yaa soal itu ada beberapa kendala seperti saat sedang jawab tibatiba tidak bisa pencet apa dan harus keluar terus ulang lagi tapi lain udah bagus seru banget pokok
"Apk nya seru bgt buat belajar bahasa, sangat cocok untuk saya yang suka malas belajar bahasa karna saya kira tidak semenarik itu dan sekali karena apk ini saya jadi lebih sering belajar bahasa lewat apk ini maupun buku Duolingo the best",5,seru bgt buat ajar bahasa sangat cocok untuk saya suka malas karna kira tidak tarik itu dan sekali karena ini jadi lebih sering lewat maupun buku best
Aplikasi ini Bagus tapi udah bebrapa hari menggunakan aplikasi tiba tiba hari ini animasinya rusak bisa ngak ini diperbaiki. Udah di hapus memori tapi animasinya rusak,5,ini bagus tapi udah bebrapa hari guna tiba animasi rusak bisa ngak baik di hapus memori
"Aku senang punya aplikasi ini dan gak nyesel download aplikasi belajar Duolingo karena, bakin aku jadi seru dan semangat belajar nya. jadi, untuk ini aku kasih bintang ⭐🌟⭐🌟⭐ lima deh soalnya bagus dan jadi aplikasi belajar vavorite aku. Terima kasih Duolingo 🙏🙏🙏😊😊",5,aku senang punya ini dan tidak nyesel ajar karena bakin jadi seru semangat untuk kasih bintang lima soal bagus vavorite terima
sangat membantu dan mudah di pelajari. anak anak ku jd suka belajar Bhs inggris smnjak ada aplikasi ini 😁. kuis2 game sangat membantu. sekedar saran untuk game atau kuisnya di tambahi dengan animasi2 atau gbr2.,5,sangat bantu dan mudah di ajar ku jd suka bhs inggris smnjak ada ini kuis2 game dar saran untuk atau kuis tambah dengan animasi2 gbr2
"lumayan bagus tapi pada pembelajaran pengucapan saat menggunakan voice, kadang kadang tidak terespon mungkin itu yang membuat sulit karena untuk orang yang tidak bisa membayar untuk hati pada aplikasi saat belajar menggunakan voice dan salah maka hati akan berkurang dah",4,lumayan bagus tapi pada ajar ucap saat guna voice kadang tidak terespon mungkin itu buat sulit karena untuk orang bisa bayar hati dan salah maka akan kurang dah
"Saya suka banget sama aplikasi ini. Tapi mohon maaf kenapa harus ada pembelajaran yang bertemakan LGBT, sangat disayangkan sekali, menurut saya ini bahaya karena anak kecil juga bisa mengakses apk ini. Seharusnya tidak memasukan unsur seperti ini dalam bidang pendidikan atau pembelajaran umum. Mohon untuk diubah!!! untuk skrng saya kasih bintang 2, kalo emang udah bener2 diubah baru saya ksh bintang 5.",2,saya suka banget sama ini tapi mohon maaf kenapa harus ada ajar tema lgbt sangat sayang sekali turut bahaya karena kecil juga bisa akses tidak pasu unsur seperti dalam bidang didik atau umum untuk ubah skrng kasih bintang kalau emang udah bener2 baru ksh
