content,score,clean_content
"Aplikasi nya sangat bagus,dan banyak pilihan juga untuk memelajari bahasa tapi duolingo terkadang banyak iklan nya jadi mohon iklan nya dikurangi ,tetapi aplikasi nya bagus kok , makanya mulai sekarang download aplikasi ini sekarang agar anda bisa memahami berbagai bahasa mulai dari bahasa inggris sampai dengan bahasa lain nya",5,aplikasi bagusdan ajar bahasa terkadang iklan mohon rang bagus download paham inggris
"Assalamualaikum, nama aku keyla. Umurku 11 tahun. Aku suka game ini. Bisa belajar berbagai bahasa.jadi,aku bisa belajar deh dirumah. Cuman,menurut aku yang menganggu, harus pakai data. Semoga devoloper mainnya bisa offline kan jadi enak. Itu saja saran aku. Makasih💖😘",5,assalamualaikum nama keyla umur suka game ajar bahasajadiaku cumanmenurut menganggu data moga devoloper main offline enak saran terima kasih
"aplikasi belajar yang menurutku ini sangat bermanfaat sekali, enaknya pake aplikasi ini walaupun kita gapunya hati tak Terhingga, kita bisa menambah hati nya itu dengan berlatih sehingga kita dapat mengingat materi sebelumnya",5,aplikasi ajar manfaat enak gapunya hati latih materi
Saya sudah 1 tahun lebih menggunakan Duolinggo dan cukup membantu untuk membentuk kebiasaan belajar bahasa. Tolong lebih banyak lagi akses belajar dari bahasa indonesia dan untuk pembayaran bagi yg sudah streak lebih dari 1 tahun mohon diberi diskon penguna setia,5,duolinggo bantu bentuk ajar bahasa tolong akses bayar streak mohon diskon penguna setia
Kok skrng ga bisa pake photo profile sih? cuma bsa pake avatar ga kaya dulu. Aplikasi yang bagus lebih bagus lagi kalo bisa belajar b. jepang dengan translatenya b. indonesia biar ga bingung. Karena b.inggrisnya jg masih latihan. Terima kasih.,3,skrng photo profile avatar kaya aplikasi bagus ajar b jepang translatenya bingung binggrisnya latih terima kasih
"Refill hati nya lama dan xpny sangat sedikit. Akhir2 ini juga lag banget kyk udh dipencet tapi gamau ke halaman yg di pencet. Lalu bagian belajar yang utk suara suka ga berfungsi banget, padahal saya sudah benar pengucapan. Ini sebenarnya aplikasi belajar apa?!! Masa iya pakai hati untuk belajar? Sangat tidak memaksimalkan aplikasi! Orang mau belajar juga jadi susah, apalagi dibatasi. Bodoh sekali. Aplikasi belajar sampah!",1,refill hati xpny akhir2 lag banget pencet halaman ajar suka fungsi aplikasi maksimal susah batas bodoh sampah
"Alhamdulillah game nya bagus ko untuk pemula, saran untuk develop, tingkatkan lagi kenyamanan dan fasilitas pembantu agar apklikasi ini lebih perfek, dan membuat orang minat untuk mendownloadnya",4,alhamdulillah game bagus ko saran develop tingkat nyaman fasilitas bantu apklikasi perfek minat mendownloadnya
"Please ini latihan buat dapet tambahan nyawa kok nggak bisa sih, saya kan kaum mending mending, langganan premuim nya mahal buat saya, gems nya juga dapetnya dikit dikit banget buat beli nyawa, terus nyawanya juga lama banget dapetnya, 1 nyawa masak 4 jam sih :"", terus itu nyawa kurang 1 sama sisa 1 harga nya juga sama, mengesedih",4,please latih nyawa kaum langgan premuim mahal gems dapetnya dikit banget beli masak jam sisa harga sedih
"seru banget kalo belajar bahasa inggris mending disini aja gampang dan mudah dimengerti bagi anak² SD,saya masih SD dan saya suka mata pelajaran bahasa inggris, terimakasih duolingo sudah mengajar anak² yg kesusahan untuk belajar bahasa❤️‍🩹🫶🫀",5,seru banget ajar bahasa inggris gampang mudah erti sdsaya sd suka terimakasih susah
Menurut ku duolinggo cocok untuk belajar bahasa asing seperti ada di aplikasi tapi sering terjadi iklan saat belajar jadi saya sedikit terganggu. 🙏💕,5,ku duolinggo cocok ajar bahasa asing aplikasi iklan ganggu
Aku lebih suka jika ketika aku ingin belajar bahasa lain selain bahasa Inggris penutur bahasa nya bisa bahas Indonesia tidak hanya Inggris jadi yang tadinya aku ingin belajar bahasa Arab jadi harus belajar bahasa Inggris kan lama... Terus... Untuk yang lain lainnya udah bagus cepat menyerap sih cuma ya itu tadi kalo bisa penutur nya gk hanya bahasa Inggris saja... Cara mempelajari nya juga seru aku suka semoga cepat di ubah ya...,4,suka ajar bahasa inggris bahas arab bagus cepat serap seru moga ubah
"aplikasi nya membantu banget, bangus dan menyenangkan, kayak permainan, seru..,, aku belajar b. Inggris jadi asik dan ga bosen.. pokoknya berguna banget.......💐💐💐💖💖💖💖 Makasih developer atas aplikasinya,, saya jadi semangat belajar❤️❤️❤️...",5,aplikasi bantu banget bangus senang kayak main seru ajar b inggris asik bosen pokok terima kasih developer semangat
Duolingo ini sangat membantu karena penjelasan nya sangat jelas dan mudah dipahami. Dan juga membuat belajar semakin seru karena bisa belajar sambil bermain,5,bantu mudah paham ajar seru main
aplikasi ini sangat membantu dan sangat mudah penggunaan nya. Disini kita dapat belajar berbagai macam bahasa. Metode belajar pun sangat menyenangkan dan mudah.,5,aplikasi bantu mudah ajar bahasa metode senang
lumayan lah aplikasi nya bagus walaupun agak susah😌tapi gk papa aku suka kok aplikasi nya oh ya semoga ada update. saya mau update ditambah kan malaysia karena saya pengen banget mabar sama bestie ku yang dari malaysia dan dia bisa bahasa Indonesia🇮🇩 (maaf kalo gk jelas😟),5,lumayan aplikasi bagus susahtapi papa suka oh moga update malaysia banget mabar bestie ku bahasa maaf
"ini game + buat pembelajaran sihh ini jg bnyk bgt bhsa dri negara manapun bnyk bgt pilihannya, belajar serasa main game mn gratis lagi !! buruan download dn beri rating 5+ biar duolingo lebih smgt dn bisa mengembangkan apk nya! ayo belajar bahasa dri negara manapun brsma duolingo!!",5,game ajar sihh banget bhsa negara serasa main mn gratis buru download rating smgt kembang aplikasi ayo bahasa brsma
"Bintang 4 dulu yaa, soalnya itu ada beberapa kendala. Seperti saat sedang menjawab tiba-tiba gak bisa pencet apa"" dan harus keluar terus mengulangi lagi. Tapi lainnya udah bagus sih, seru banget deh pokoknya...",4,bintang yaa kendala tibatiba pencet ulang bagus seru banget pokok
"Apk nya seru bgt buat belajar bahasa, sangat cocok untuk saya yang suka malas belajar bahasa karna saya kira tidak semenarik itu dan sekali karena apk ini saya jadi lebih sering belajar bahasa lewat apk ini maupun buku Duolingo the best",5,aplikasi seru banget ajar bahasa cocok suka malas tarik buku best
Aplikasi ini Bagus tapi udah bebrapa hari menggunakan aplikasi tiba tiba hari ini animasinya rusak bisa ngak ini diperbaiki. Udah di hapus memori tapi animasinya rusak,5,aplikasi bagus bebrapa animasi rusak ngak hapus memori
"Aku senang punya aplikasi ini dan gak nyesel download aplikasi belajar Duolingo karena, bakin aku jadi seru dan semangat belajar nya. jadi, untuk ini aku kasih bintang ⭐🌟⭐🌟⭐ lima deh soalnya bagus dan jadi aplikasi belajar vavorite aku. Terima kasih Duolingo 🙏🙏🙏😊😊",5,senang aplikasi nyesel download ajar bakin seru semangat kasih bintang bagus vavorite terima
sangat membantu dan mudah di pelajari. anak anak ku jd suka belajar Bhs inggris smnjak ada aplikasi ini 😁. kuis2 game sangat membantu. sekedar saran untuk game atau kuisnya di tambahi dengan animasi2 atau gbr2.,5,bantu mudah ajar ku suka bhs inggris smnjak aplikasi kuis2 game dar saran kuis animasi2 gbr2
"lumayan bagus tapi pada pembelajaran pengucapan saat menggunakan voice, kadang kadang tidak terespon mungkin itu yang membuat sulit karena untuk orang yang tidak bisa membayar untuk hati pada aplikasi saat belajar menggunakan voice dan salah maka hati akan berkurang dah",4,lumayan bagus ajar voice kadang terespon sulit bayar hati aplikasi salah
"Saya suka banget sama aplikasi ini. Tapi mohon maaf kenapa harus ada pembelajaran yang bertemakan LGBT, sangat disayangkan sekali, menurut saya ini bahaya karena anak kecil juga bisa mengakses apk ini. Seharusnya tidak memasukan unsur seperti ini dalam bidang pendidikan atau pembelajaran umum. Mohon untuk diubah!!! untuk skrng saya kasih bintang 2, kalo emang udah bener2 diubah baru saya ksh bintang 5.",2,suka banget aplikasi mohon maaf ajar tema lgbt sayang bahaya akses pasu unsur bidang didik ubah skrng kasih bintang bener ksh
"Aplikasi duolingo sangat bagus dan bermanfaat untuk kita dalam belajar bahasa inggris maupun bahasa yang lainnya. Fiturnya mudah dipahami dan menarik, dan tentunya gratis.",5,aplikasi bagus manfaat ajar bahasa inggris fiturnya mudah paham tarik gratis
saya sangat terbantu oleh aplikasi Duolingo yang memudahkan saya untuk mempelajari berbagai bahasa yang awalnya saya tidak suka mempelajari bahasa sekarang berkat aplikasi Duolingo saya bisa mempelajari bahasa dengan mudah Terimakasih Duolingo ✨,5,bantu aplikasi mudah ajar bahasa suka berkat terimakasih
"Aku milih pelajaran b. inggris dari awal karna emang pengen ngerasain pembelajaran duolingo dari level terkecil, dan memuaskan banget.. ga bikin boring banyak fitur menarik yg bikin kita tertarik terus buat lanjut belajar",5,milih ajar b inggris ngerasain level muas banget boring fitur tarik
"gilaa seru cok ternyata belajar di Duolingo tapi menurut ku kekurangan ada yaitu ketika kita salah koreksi nya kurang diperhatikan misal kenapa harus pakai have kenapa bukan has, menurut ku ya disitu sih kekurangan nya selebihnya udh bagus bgt kok nyaman juga kalau belajar di Duolingo 😋",5,gilaa seru cok nyata ajar ku salah koreksi perhati have has situ bagus banget nyaman
"aplikasinya bermanfaat banget buat kita yang memang ingin belajar bahasa asing, sangat mudah digunakan dan sangat mudah dipahami setiap penjelasannya, sangat direkomendasikan <3",5,aplikasi manfaat banget ajar bahasa asing mudah paham rekomendasi
"aplikasi yang sangat bagus untuk belajar bahasa asing, thanks developer sudah membuat aplikasi ini, berkat aplikasi ini saya jadi bisa berbahasa inggris walaupun sedikit tapi saya berterima kasih kepada aplikasi ini pokoknya the bestt!!!!",5,aplikasi bagus ajar bahasa asing terima kasih developer berkat inggris pokok bestt
"aplikasi ini sangat membantu untuk belajar bahasa, dan aplikasi ini sangat mudah untuk dipahami bagi pemula...tapi disini harus membayar untuk mendapatkan SUPER DUOLINGO......saya agak kecewa karena di HP ini saya tidak bisa membayar.... Tetapi saya sudah sangat bersyukur dan sangat senang karena ada aplikasi ini..... SEMANGAT 😁👍👍",4,aplikasi bantu ajar bahasa mudah paham pemulatapi bayar super duolingosaya kecewa hp syukur senang semangat
"Aplikasi belajar bahasa Inggris ini cukup bagus, tapi tolong jangan terlalu banyak iklan ya, soalnya mengganggu pembelajaran, oh iya segitu aja ulasan saya terima kasih 😉🙏🏻",4,aplikasi ajar bahasa inggris bagus tolong iklan ganggu oh segitu ulas terima kasih
"masyaallahh membantu banget untuk aku belajar bahasa Inggris,dikarenakan metode pembelajaran nya sangat. baik dan bagus , untuk kalian yang ingin belajar bahasa inggris bisa langsung install duolingo , duolingo akan membantu kalian meningkatkan skill berbicara bahasa inggris",5,masyaallahh bantu banget ajar bahasa inggrisdikarenakan metode bagus inggris langsung install tingkat skill
Duolingo sangat cocok untuk anak yang masih belajar bhs Inggris saya sangat berterima kasih pada developer karena telah membuat aplikasi yang menguntungkan ini saya sangat kagum dengan animasi yang bagus dan tantangannya saya sangat berterima kasih 😁😎👍🔥🔥🔥,5,cocok ajar bhs inggris terima kasih developer aplikasi untung kagum animasi bagus tantang
"pembelajaran yang sangat bagus, menyenangkan, mudah dipahami, membuat saya berani berbicara bahasa inggris tidak malu, meningkatkan ketrampilan berbahasa, ilmu yang bermanfaat, terimakasih, semoga barakah ilmunya. Aamiin",5,ajar bagus senang mudah paham berani bahasa inggris malu tingkat ketrampilan ilmu manfaat terimakasih moga bara aamiin
aplikasi sangat sangat membantu memperdalam bahasa Inggris bagi pemula. Sangat disarankan sih bagi pemula yg mau belajar B.Inggris.,5,aplikasi bantu bahasa inggris saran ajar binggris
ini keren aku belajar bahasa mandarin dan aku sedikit paham ini game sangat berguna bagi yang anak anak😁😀 aku saranin buat game ini di donwload sih soalnya bagus bangett semoga gamenya lebih ditingkatkan supqya kami itu gak terlalu bosan buat belajarnya,5,keren ajar bahasa mandarin paham game saranin donwload bagus bangett moga gamenya tingkat supqya bosan
"wowww aplikasi ini sangat membantu saya untuk belajar bahasa Inggris karena metode pembelajarannya tidak terlalu dipaksakan,jadi kita bebas untuk belajar dan grafiknya juga saya sangat suka membuat saya GK mudah bosan saat belajar diaplikasi ini",3,wow aplikasi bantu ajar bahasa inggris metode dipaksakanjadi bebas grafik suka mudah bosan
"Aplikasinya sejauh ini cukup bagus dan rekomendasi banget buat yang mau belajar bahasa inggris mantep dah b5 buat aplikasinya, buat yang masih belajar bahasa inggrisnya semangattt",5,aplikasi bagus rekomendasi banget ajar bahasa inggris mantap b5 semangat
"aplikasi yang sangat membantu untuk belajar berbagai bahasa,mudah dimengerti dan cara belajarnya dikemas dengan menarik seperti permainan kata dan tidak membuat bosan,good job buat Dev nya karena sudah membuat aplikasi seperti ini👍👍👍",5,aplikasi bantu ajar bahasamudah erti kemas tarik main bosangood job dev
Ya menurutku game ini bagus 👍 bisa untuk kita yg mau belajar bahasa seperti bahasa Inggris dan lainya kalau saya belajar bahasa Inggris pokoknya ini aplikasi seru tapi terkadang ada bug nya tapi gpp mending cepetan kalian donwload 👌,5,game bagus ajar bahasa inggris lai pokok aplikasi seru terkadang bug cepetan donwload
"sangat bagusss dan efektif untuk belajar banyak bahasa asing dari aplikasi ini. terlebih, saat menggunakan super duolingo. thanks Duolingo",5,bagus efektif ajar bahasa asing aplikasi super terima kasih
"aplikasinya sangat bagus, cuman kalau ada 1 hari yg kelewat pasti harus bayar 200 permata, jadi ku saranin kalau makai aplikasi ini jangan terlalu sibuk karna kalau kelamaan biasa bisa ngulang lagu dari awal/bayar 200 permata,",5,aplikasi bagus bayar permata ku saranin sibuk ngulang lagu awalbayar
Apk Duolingo nya bagus.aku bisa belajar bahasa sambil bermain.seru bangettt...iklan nya paling cuma awalan donload kalau sering di buka nggak ad iklan.apk ini dapat mendukung pendidikan ku.,5,aplikasi bagusaku ajar bahasa bermainseru bangetiklan donload buka iklanapk didik ku
"luar biasa, aplikasi ini sangat baik untuk pemula yang ingin belajar bahasa Inggris mudah dan cepat dimengerti, terimakasih banyak duolingo",5,aplikasi ajar bahasa inggris mudah cepat erti terimakasih
"Ini dulu animasinya gerak loh,, kok sekarang ga gerak? Kangen duolingo yg pertama, tanpa ada batasannya😭 jadi sering maennya, ga kek sekarang, ada limitnya. Jadi jarang deh maennya😖 klo ga pingin ada limitnya pun sekarang bayar:(",5,animasi gerak loh kangen batas maennya limit jarang pingin bayar
"bagus banget aplikasi nya tapi saya mau nya langsung bahasa lain ngga harus Inggris dulu gitu, ngga bisa? yah walaupun jadi berjuang belajar Inggris demi bahasa lain.",4,bagus banget aplikasi langsung bahasa inggris yah juang ajar
"kalo ada soal saya jawabnya sudah bener , eh tapi gak bisa di check, jadinya saya harus membuat jawabannya salah, baru bisa di check padahal jawaban saya sudah benar tapi tidak bisa check dan saya harus menunggu lama dan baru bisa Accept jawabannya, sepertinya itu bug. Tolong developer nya di perbaiki yang seperti ini🙏",4,eh check salah accept bug tolong developer
