clean_content,score,label
pembelajarannya mudah dimengerti dan juga bikin kita disiplin karena disitu ada aturan ga boleh bolos seharipun kalo mau ke pembelajaran awal lagi jadi tambah semangat belajar,5,positif
Sukaaa bangett aku jadi bisa belajar banyak dari kesalahan yang lalu keren banget apk nyaa harap fitur baru akan mendatang tapi tidak memperburuk,5,positif
jarang sekali ada iklan belajar seperti bermain game bisa menjadi kesukaan nih berbagai Bahasa dengan Duolingo karena kuis ASYIKKKKK bgt deh pokoknya,5,positif
Duolingo sangat penting bagi anak karena dpt mengetahui kosa kata kalimat bahasa Inggris yang blm saya ketahui membantu bagiku Terima kasih,5,positif
seru bgt belajarnya krn dibuat kayak game gituu perlahan lahan aku juga bisa bahasa inggris karena duolingo Makasih ya,5,positif
Aplikasi Duolingo ini sangat membantu banget buat aku karena bisa mempelajari bahasa luar negeri dan juga berinteraksi dengan orang,5,positif
aplikasinya saya sangat suka karena ia menurut kaya sebuah permainan yang mengajarkan kita bahasa Inggris dan ada penghargaannya jadi aku makin semangat mainnya belajarnya,4,positif
buat yang mau belajar bahasa di duolingo ini enak banget cuma minusnya sehabis langsung ada iklan tapi tetep seru kok,5,positif
aplikasinya bagus sangat membantu khususnya saya dalam belajar bahasa Inggris walupun terjadi bug dan terjemahan indonesianya masih perlu diperbaiki lagi,4,positif
Aplikasi bagus Sangat belajar yang dikemas seperti sebuah game jadi menyenangkan dan tidak membosankan karena terasa sedang bermain Recommended banget,5,positif
duolingo ini cukup berguna untuk kita yang belum lancar beberapa bahasa jadi menurut aku bagus bintang 4 karena ga bisa offline,4,positif
Aplikasi ini bisa mengajarkan semua bahasa mulai dari inggris sampai di dunia menurutku bantu kita untk bljr bahda buruan deh donlwout,5,positif
Aplikasi yang sangat bagus Hanya saja karena metode pembayaran terbatas saya hanya bisa mengikuti versi gratis dan beriklan,3,netral
Menurut saya aplikasi ini sangat membantu dalam belajar berbahasa tapi untuk hati batas benar atau salah nya jangan dibatasi sampai 5 Nunggu waktunya hatinya pulih tu lama Sekian terima kasih,4,positif
bagus klo mau belajar bahasa Rusia dan yang lainnya jd gampang seru fiturnya jg lengkap meski g semua fitur ada tp sudah ini membantu sekali,5,positif
Sangat bagus aplikasi ini sangat membantu aku dalam berbahasa Inggris Disini saya mendapatkan pengalaman bahasa yang lebih banyak TERBAIK,5,positif
Bagus sekali sangat membantu Hanya saja ada beberapa suara si pembaca yang kurang jelas terdengar,4,positif
Duolingo ini sangat membantu sekali saya awal nya kurang tau tentang bahasa inggris tapi semenjak kenal aplikasi jadi beberapa termasuk Terimakasih,4,positif
Duolingo sangat membantu dalam pembelajaran bahasa dan tutur kata dengan baik ini sekali,5,positif
senang belajar di duolinggo mudah dipahami dan pembelajarannya dapat dengan ingat thank s yg selalu ingetin aku untuk walau hanya beberapa menit waktu luang,5,positif
Aplikasinya bagus banget saya belajar bahasa Jerman dan membantu langsung enak belajarnya sederhana cepet ngerti juga Keren ini si,5,positif
karna akan membuat kita semakin bisa bahasa inggris ini adalah game terseru sedunia jagat raya sumpah seru banget kalian harus punya wajib yang belum terimakasih saja saya sampein oke sangat berterima kasih,5,positif
sangat baguss sempurna saya bahagia sekali bertemu dengan aplikasi duolingo ini karena bisa mempermudahkan untuk memahami bahasa inggris,5,positif
Terimakasih duolinggo saya harap bisa berbahasa karena membutuhkannya adalah generasi Indonesia yang memiliki cita besar untuk membanggakan negara tercinta thank you so much,5,positif
Ini aplikasi yang sangat bagus saya suka ini karena mudah untuk belajar bahasa Inggris dan tidak membosankan kan seperti game seru,5,positif
Good job saya menjadi bisa bahasa inggris Saya senang dan juga sedang belajar jepang pokok nya apk Duolingo the best deh,5,positif
aku suka belajar di Duolingo karena serasa main game seru jadi bisa bahasa Inggris and thanks nilai inggris ku bagus dengan adanya kamu,5,positif
Duolingo tolong tambahkan arti bahasa indonesia dari soal di unit 3 dan 4 pada latihan inggris sama tambahin penjelasan yg lebih jelas seperti penggunaan kalimat do not does was lain karena saya bingung bagaimana cara pemakaiannya Semoga ada perbaikan ya Terima kasih,5,positif
baguss bangett aplikasi nyaa seruuu jadi belajarnya menyenangkan buat kalian yang mau belajar berbagai bahasa bisa pake Duolingo,5,positif
Aplikasi ini memang terbaik Sudah memberikan kursus bahasa gratis ditambah dengan 14 hari premium lagi sudah optimalisasi yang baik kepada pengguna Salut pada Developernya,5,positif
Game yg menabjubkan Tapi mohon maaf bisa perbaiki satu kesalahan ini Yaitu hapus hati kesempatan nyawa Karena aku masih pemula dan pasti ada juga di luar sana b inggris jadi klo slh kita mencoba lagi Dan nya kan belajar ulangi sampai pandai Sekian,4,positif
Aplikasinya bagus tapi sayang sekali Duolingo sekarang sudah tidak seperti versi sebelumnya Proses belajar bahasa banyak dibatasi premium yang menurut ku cukup mahal Hal lain kurang adalah ada terjemahan untuk dengan Indonesia Contoh kalau mau Spanyol ya harus bisa dulu Inggris karena langsung Indo gtu Semoga pertimbangan melakukan perubahan dari keluhan pengguna,2,negatif
terjadi bug salah satunya saat lagi ngerjain tiba keluar dari aplikasi terus gabisa dilanjutkan malah ngulang sampai berkali kali kadang ngeriset sendiri dan jawabannya bener tapi disalahin ini kenapa sih ahgr dulu bagus sekarang gini Tolong diperbaiki aku sudah muap Kalau yang gak mau emosi jangan belajar di Duolingo,2,negatif
aku bener suka banget sama duolingo ini karna ngebimbing ke runtunan yg udah spakati semoga bisa lebih baik lagi ya sukses terus dan terimakasih sudah mempelajari banyak orang awal nya gak pelajaran bahasa,5,positif
Terimakasih banyak atas informasinya sangat membantu untuk meningkatkan hasil belajar siswa kelas SD sampai kuliah yang menjadi dasar bagi luar negeri jadi saya pikir ini penting dan juga para anak muda disana hanya itu sampaikan sekali lagi terima kasih membuatnya,5,positif
Udah cape2 latihan buat dapet double xp Eh malah nya ngga aktif hati hatinya kaga nambah Sering lho Btw duolingo lagi kampanye LGBT Y Aduh soalnya Mana aku ngerjain audionya diluar rumah,2,negatif
bagus bgt buat yg latihan bahasa materinya menarik tdk membosankan tinggal ikutin cara main nya dpt kosakata baru bljr sekalian susun kata vocab listening bahkan speaking mantappp,5,positif
Duolingo sangat membantu saya saat belajar bahasa inggris pikir akan membosankan tapi lama ke lamaan menjadi suka karena seperti game,5,positif
hi perkenalkan nama saya Khanza Saya berumur 11 tahun dari kecil sangat ingin belajar bahasa inggris juga pernah masuk les british di kota tapi karena jarak yang jauh terkadang tidak ada bisa mengantar dan ketika cari Google app bermain sambil menemukan Duolingo App ini seruu karna biasanya gak mau internet banyak iklannya bagusss terima kasih berbagi ilmu dengan,5,positif
Bagus banget gratis lagi terimakasih Duolingo boleh dong nanti ditambah praktek ngomongnya pokoknya apl ini berguna buat nambah kosakata bahasa penguna,5,positif
Aplikasinya sudah bagus mantap Saya jadi semakin menguasai kosa kata deh tapi tolong dikembangkan lagi yah Oke thanks Duolingo,4,positif
Terimakasih untuk duolingo berkat aplikasi ini saya sudah bisa mempelajari bahasa inggris awalnya belum tapi mengerti sekali lagi,5,positif
Bagus sekali Namun widgetnya bermasalah tidak berganti dengan sendirinya harus di buka dulu aplikasinya baut berubah,4,positif
Bagus banget tapi kenapa sering lama mbuka nya diaku waktu buka cuma ijo mulu layar gk ada apa selang beberajam lagi aku tetep kayak gitu terus tolong ini harus gimana yaaa runtutan ku bisa ilang huhuhu,5,positif
sulit bagi pemula karena kurang hati seharusnya untuk level 1 atau 2 dapat infinity agar para nga cepat bosan gagal,4,positif
Aplikasi ini sangat membantu kita untuk belajar bahasa Pertanyaan nya juga gampang dan seru Saya kasih Rating 5,5,positif
sumpah gw suka banget ama ni aplikasi gampang kalo mau belajar bahasa baru cobain sehari aja udah enak tauuu buruan deh download buat yang lagi latihan asing,5,positif
saya beri rating bintang 4 karena saat Berapa hari kemudian tidak bisa membuka fitur yang lain lainnya seperti papan skor menu utama dll Mohon diperbaiki,4,positif
Duolingo sangat bagus untuk belajar bahasa Inggris saya sudah lancar berbicara dengan santai dan tidak ragu lagi berkomunikasi terimakasih,5,positif
overall ni aplikasi bagus kekurangannya ada 2 saya sebutin dulu di bagian pembelajaran jadi agak sulit untuk membedakan kata woman dan women ternyata perbedaanya jika itu sendiri lebih dari 1 harap kedepannya dapat diberitahu bagaimana perubahan berubah² yang kedua adalah dibagian pengganda xp aku bisa disimpan dipakai saat kita butuh jangan langsung terpakai karena sangat berguna bagi pengguna,4,positif
Suka banget tapi setiap ngerjain satu tantangan selalu iklan padahal kalau kita butuh hati juga nonton,5,positif
Dapat mengetahui kosa kata bahasa Inggris yang blm saya ketahui maka dari itu duolongo sangat menarik dan menyenangkan Terimakasih Duolingo,5,positif
sangat bagus sekali aplikasi ini buat kalian yg masih pemula mau belajar bahasa donlod duolingo fiks cepat pintar,5,positif
hati nya terlalu sedikit jadi kesempatan belajar mengurang dan pembeku hari tidak bisa di tambah kalau mau ditambah harus bayar pake koin jika habis misal gak karna abis kolo kita menggunakan atau itu saja mohon perbaikan sekian terimakasih,4,positif
apk ini bagus banget buat pemula yang mau belajar bahasa inggris mudah diingat dihapami dan pastinya gak banyak iklan sih,5,positif
Buat yg mau bljr bahasa asing aku recommend bgt pake aplikasi Duolingo ini apalagi stlh di upgrade udh lebih bnyk jg fitur² menyenangkan supaya pembelajaran gk terasa membosankan Well just enjoy your progress,5,positif
belajar bahasa Inggris di sini seruu banget karena waktu nya fleksibel jadi terserah kita mau kapan cocok deh buat pelajar yang mepet,5,positif
jangan lupa untuk ambil yang berbayar karena ini aplikasi keren banget kalo mau langganan group 2 6 orang selama satu tahun harus bayar di muka 500 ribuan tapi murah sih dari pada bulanan,5,positif
Duolingo sangat bagus untuk aku belajar bahasa yaitu Inggris jadi biasa faham dengan pembelajaran nya saya kasih bintang lima Terima atas,5,positif
Alhamdulillah meskipun saya belajar bahasa Inggris sebagai pemula ternyata aplikasi Duolingo ini menyenangkan sekali sambil santai dapat meningkatkan keterampilan berbahasa dalam hal kemampuan berbicara membaca dan menerjemahkan,5,positif
Stiap sudah menyelesaikan level yang seharusnya dapat bonus XP dua kali tapi nyatanya tidak pernah cuma ada blank putih dan itu sering terjadi sangat mengecewakan,2,negatif
aplikasinya seru banget kayak lagi main gem buat kalian yg susah konsisten belajar nya aku wajib download aplikasi duolingo ini karena ada fitur kalo kita tidak menyelesaikan latihannya 1 hari saja bakal ngulang dari awal jadi harus tetap belajarnya,5,positif
saya suka apk ini sangat membantu dan banyak pilihan bahasa the best pokoknya selain belajar kosa kata kita juga cara penyebutan nya keren banget deh semoga bisa terus berkembang lebih baik ya,5,positif
bagus bgt buat yg lgi belajar bahasa Inggris contoh nya aku dan dapat nilai 100 setelah di DUOLINGO makasih banyak sudah membuat aplikasi ini lovee,5,positif
bagussss pokoknya rekomended buat yang mau belajar bahasa apapun penting harus tekun sih kalo main aplikasi duolingo nya,5,positif
bagus banget apk nya berkat ini nilai pelajaran bahasa Arab dan inggris ku meningkat sedikit aku udh bisa Korea thank you so much duolinggo,5,positif
Aplikasinya bagus banget seru juga belajarnya mirip main game dan untuk belajar bahasa Inggris jangan lupa setiap hari unduh aplikasi duolingo,5,positif
apk keren buat bljr English dri dasar anak SD keknya bisa paham juga klo mulai dari paling awal cool semoga makin banyak adik2 kita yang tertarik dengan seperti ini dripada hanya bermain game online,5,positif
bagus untuk pemula dan kata yang sudah diajarkan terus diulang supaya ingat fasih membacanya mendengarnya,5,positif
sangat menyenangkan belajar di apk dualingo ini mudah dalam soalnya dan bisa menjawab nya banyak grammar remarkable,5,positif
tolong dong duolingo tambahin penjelasan tentang penggunaan has had a the s an dan benerin bug animasi yang gk bisa gerak,5,positif
Aplikasi ini benar seru dan pelajarannya menarik saya jadi bisa belajar bahasa baru dengan mudah tapi ada satu kekurangan dalam jepang tolong disamakan seperti inggris indonesianya agar kita lebih mengerti arti tulisannya,5,positif
doulingo ini bagus bangettt dan cocok buat kalian yang kalau mau belajar bahasa luar apa lagi kuliah di Korea atau maupun itu bisa,5,positif
aplikasinya bagus kalok mau langganan juga murah sangat membantu meningkatkan kemampuan bahasa Inggris,5,positif
seru banget belajar bahasa disini soalnya di aberbasis game gtu bikin kita tertantang jdinya gak bosen dan bisa ketemu ama temen juga duolingo,5,positif
Game ini sangat bagus membuat saya lebih pintar di sekolah makasih duolinggo jangan lupa update bahasa ya akhiri wasalammualaikum warahmatullah hiwabarakatu dadah semangat mengajari anak bye byee,5,positif
bagus banget latihan pemula seperti saya mampu menyerap dengan berlatih mengulang setiap kata yang salah jadi cepat lengket kalo sering ngulang tanpa terasa waktu terus berjalan pelajaran nya bertahap mulai dari sangat mudah sedang sampai sulit ini cocok buat kamu mau belajar bahasa asing aku sih Inggris meski begitu masih banyak kok lainnya yg bisa pelajari terutama bercita cita pengen ketemu opa korea disediakan juga Korea,5,positif
Dulunya saya sama sekali tidak bisa bahasa spanyol sekarang belajar di aplikasi ini dan Cuman Tolong Banyak pelajaran yang mengandung LGBT tolong diubah kok kayak gini ya juga speak lessonnya selalu bug Jadi harus teriak baru kedeteksi,5,positif
aplikasi ini bagus untuk orang tua dan para anak pelajar menjadi pintar bhs Inggris bisa duta baca belajar jadi lebih saat di sekolah saya juga Terima kasih Duolingo,5,positif
Sangat seru menyenangkan dan interaktif sehingga pembelajaran menjadi tidak bosan untuk dilakukan semoga kedepannya saya lebih bersungguh sungguh dalam belajar bisa mahir fasih reading listening speaking English,5,positif
Aplikasi nya bagus membantu saya dalam berbagai bahasa karena aplikasi ini tau beberapa termaksud Inggris dan Korea Terima kasih,5,positif
saya menyukai apk ini karna meningkatkan pelajaran bahasa inggris yang awalnya nurun jadi naik lagi terimakasih tim doulingo atas juga kalian bisa loh belajar bermacam macam di sini dan disini kita sekaligus bermain ayo download sekarang,5,positif
cocok banget buat kalian yang ingin belajar bahasa inggris dari nol dan mencoba berbicara ini game tapi sambil,5,positif
